445,0016607406508; 177,3343009343202
600,1899591297299; 181,0022917523158
755,3758516478804; 184,6424947610842
910,5689617788171; 188,36606119753432
1065,7716953934687; 192,20077887089337
1220,9936759755506; 196,2577990180704
1376,2324976541338; 200,50933382983806
1531,4761310745746; 204,81644426006017
1686,743823204303; 209,4014327825547
1842,0235446886752; 214,12536035118544
1997,3201072695485; 219,04380258440688
2152,619075721351; 223,9900326268555
2307,9156383022246; 228,90847486007692
2463,188142173811; 233,54903900102593
2618,426963852394; 237,8005738127936
2773,627291596117; 241,60750367692543
2928,753037341048; 244,55301145501284
3083,8210421836893; 246,83161181164647
3238,828900253111; 248,41551693759914
3393,793452645815; 249,49924149746147
3548,7435698129466; 250,41623920196037
3703,662410658004; 250,97199538650517
3858,569222148417; 251,38881252491376
4013,439945574899; 251,38881252491376
4168,310669001381; 251,38881252491376
4323,181392427863; 251,38881252491376
4478,0497099834165; 251,36102471568654
4632,872315991323; 250,80526853114173
4787,7141689666605; 250,47181482041486
4942,534369103639; 249,88827082664284
5097,352163369687; 249,27693902364356
5252,162740022951; 248,58224379296257
5406,968504934356; 247,8319729438271
5561,764646362046; 246,97055085778265
5716,563193660665; 246,13691658096548
5871,344899862784; 245,10876763955764
6026,124200193973; 244,05283088892253
6180,896282912376; 242,9135307106057
6335,661148017992; 241,69086710460715
6490,42360725268; 240,44041568938138
6645,18125474551; 239,13438865570112
6799,929278754625; 237,71721038511188
6954,662867538167; 236,13330525915921
7095,322646026417; 234,6111508203782
7264,0915511703915; 232,52089005961807
7418,779428406289; 230,40901655834784
7573,460088029398; 228,21377962939593
7728,126312426935; 225,85181584508055
7882,7781015989; 223,32312520540177
8037,420267287149; 220,683283328814
8192,035968395183; 217,7377755507266
8297,446797268107; 215,62590204945639
